meter_id,transformer_id,customer_class,barangay,lat,lon,monthly_consumption_202411,monthly_consumption_202412,monthly_consumption_202501,monthly_consumption_202502,monthly_consumption_202503,monthly_consumption_202504,monthly_consumption_202505,monthly_consumption_202506,monthly_consumption_202507,monthly_consumption_202508,monthly_consumption_202509,monthly_consumption_202510,kVA
MTR_000060,TX_QC_SILANGAN_001,commercial,"Bagong Silangan, Quezon City",14.694845328869135,121.1054613695617,1471.07,1514.26,1539.86,1792.81,1981.11,2184.82,2158.91,2184.25,1917.8,1778.03,1615.4,1457.79,186.82
MTR_000061,TX_QC_ALICIA_001,commercial,"Alicia, Quezon City",14.64640496926948,121.04691099201986,785.08,868.27,934.88,1008.54,1146.94,1148.63,1182.14,1200.9,1071.89,1031.83,896.75,871.98,166.67
MTR_000062,TX_QC_ALICIA_001,residential,"Alicia, Quezon City",14.64714650736999,121.03715111302066,205.96,208.93,229.72,247.26,266.58,284.95,302.0,308.57,284.94,257.83,239.12,218.43,12.8
MTR_000063,TX_QC_ALICIA_001,industrial,"Alicia, Quezon City",14.657854499580257,121.04426699449073,5901.6,6216.1,6600.41,7431.59,7837.77,8862.08,8449.1,8271.81,8152.04,7480.3,6497.33,6339.28,726.25
MTR_000064,TX_QC_ALICIA_001,residential,"Alicia, Quezon City",14.658576220424461,121.0440002101645,202.92,201.91,237.31,255.45,284.25,293.41,315.21,301.2,282.18,249.54,237.99,219.54,9.71
MTR_000065,TX_QC_ALICIA_001,residential,"Alicia, Quezon City",14.649332837374496,121.04938681841868,249.19,239.89,256.42,307.61,327.21,343.95,354.46,364.37,312.24,298.64,260.32,254.2,5.87
MTR_000066,TX_QC_ALICIA_001,residential,"Alicia, Quezon City",14.6496054173593,121.03471256017738,354.74,363.44,400.07,432.59,498.61,520.75,546.28,520.76,467.95,451.65,410.16,373.85,7.7
MTR_000067,TX_QC_ALICIA_001,residential,"Alicia, Quezon City",14.659311993116285,121.03962491960714,408.17,402.04,430.32,519.44,570.1,593.29,601.23,609.67,561.49,493.51,463.69,424.36,7.18
MTR_000068,TX_QC_ALICIA_001,residential,"Alicia, Quezon City",14.64868397004281,121.04869380086717,192.05,194.66,212.14,240.22,272.69,278.25,275.57,275.49,115.35,114.43,96.73,95.35,14.33
MTR_000069,TX_QC_ALICIA_001,residential,"Alicia, Quezon City",14.652074723750918,121.03938392885287,296.71,285.13,322.42,357.89,379.25,432.58,445.0,428.09,394.67,350.46,315.36,303.97,12.07
MTR_000070,TX_QC_ALICIA_001,residential,"Alicia, Quezon City",14.649052015311465,121.04944189842446,58.25,61.2,68.36,73.91,76.72,86.98,83.29,89.42,78.31,73.21,66.31,58.58,5.41
MTR_000071,TX_QC_ALICIA_001,commercial,"Alicia, Quezon City",14.654636483751323,121.034622138352,1337.44,1371.3,1427.82,1682.18,1830.72,1940.02,1959.9,1859.73,1748.21,1694.06,1435.0,1411.56,105.33
MTR_000072,TX_QC_ALICIA_001,residential,"Alicia, Quezon City",14.659664010001034,121.04068754217332,205.77,224.01,237.68,269.8,279.77,308.12,309.87,300.65,279.32,254.23,244.69,220.26,8.62
MTR_000073,TX_QC_ALICIA_001,residential,"Alicia, Quezon City",14.658716264763568,121.03695898648236,186.48,194.66,216.57,251.48,260.8,278.65,295.33,282.28,259.29,232.67,206.86,193.67,14.5
MTR_000074,TX_QC_ALICIA_001,industrial,"Alicia, Quezon City",14.650570145645142,121.04361796968408,3844.15,4000.18,4275.66,4592.83,5180.31,5583.95,5454.81,4815.87,4116.3,3529.9,2698.15,2400.1,989.88
MTR_000075,TX_QC_ALICIA_001,residential,"Alicia, Quezon City",14.644049996490223,121.03577171454866,119.39,120.08,135.65,153.76,162.6,178.92,180.41,169.0,159.19,149.64,138.76,122.48,7.57
MTR_000076,TX_QC_ALICIA_001,residential,"Alicia, Quezon City",14.646094663590732,121.0495758756926,218.96,229.27,250.53,274.29,305.71,294.81,284.03,237.2,208.98,164.58,127.43,100.48,8.99
MTR_000077,TX_QC_ALICIA_001,residential,"Alicia, Quezon City",14.651230890731151,121.03896986860585,197.92,209.34,220.15,236.91,274.14,296.94,298.93,294.36,279.39,244.0,227.87,207.33,11.25
MTR_000078,TX_QC_ALICIA_001,residential,"Alicia, Quezon City",14.648006482583162,121.03091103077418,201.52,207.79,223.45,259.98,292.14,287.55,309.31,306.01,290.18,257.21,233.85,211.94,13.68
MTR_000079,TX_QC_ALICIA_001,industrial,"Alicia, Quezon City",14.647934978771145,121.04096925859281,4721.61,4854.59,5367.41,6005.31,6681.76,7436.45,7452.6,7377.05,7011.27,6298.34,5389.32,5096.37,891.58
MTR_000080,TX_QC_ALICIA_001,residential,"Alicia, Quezon City",14.6591462651389,121.03870482197769,192.03,205.82,211.62,243.78,253.07,277.97,288.53,274.63,269.86,237.99,210.28,206.75,5.93
MTR_000081,TX_QC_BAGONG_PAGASA_001,commercial,"Bagong Pag-asa, Quezon City",14.643134391992739,121.03475369369966,1334.78,1373.79,1464.21,1724.39,1864.24,2019.88,2050.35,2012.13,1781.4,1689.09,1547.11,1381.08,191.48
MTR_000082,TX_QC_BAGONG_PAGASA_001,residential,"Bagong Pag-asa, Quezon City",14.656722817857379,121.0438371025341,133.99,133.73,148.31,171.12,176.78,198.29,201.32,185.94,185.07,164.79,144.23,135.86,12.09
MTR_000083,TX_QC_BAGONG_PAGASA_001,residential,"Bagong Pag-asa, Quezon City",14.655410116913139,121.0475335745497,228.24,250.13,259.57,289.6,319.98,352.14,356.54,361.64,334.19,307.77,271.66,241.05,10.43
MTR_000084,TX_QC_BAGONG_PAGASA_001,residential,"Bagong Pag-asa, Quezon City",14.64092405010824,121.03780169648842,283.14,278.05,293.44,330.15,391.46,385.75,403.27,411.6,373.7,344.85,317.06,269.77,12.75
MTR_000085,TX_QC_BAGONG_PAGASA_001,commercial,"Bagong Pag-asa, Quezon City",14.65232735111262,121.04148086762167,399.15,406.88,436.09,477.69,522.34,591.67,610.14,594.03,550.94,498.55,439.06,412.71,85.82
MTR_000086,TX_QC_BAGONG_PAGASA_001,residential,"Bagong Pag-asa, Quezon City",14.63904410265268,121.0474069475075,210.72,228.03,248.48,273.75,310.41,317.12,322.8,308.67,117.48,107.3,93.87,92.08,14.99
MTR_000087,TX_QC_BAGONG_PAGASA_001,residential,"Bagong Pag-asa, Quezon City",14.642833579311475,121.03628713441529,213.58,231.39,260.62,285.27,290.55,311.27,332.46,332.93,310.1,276.33,236.66,239.33,12.6
MTR_000088,TX_QC_BAGONG_PAGASA_001,commercial,"Bagong Pag-asa, Quezon City",14.651793686459886,121.03552851601653,1084.22,1104.24,1213.9,1333.57,1482.31,1523.23,1634.15,1482.68,1450.47,1381.34,1197.14,1061.68,159.89
MTR_000089,TX_QC_BAGONG_PAGASA_001,residential,"Bagong Pag-asa, Quezon City",14.643973845956019,121.05070076619924,108.76,108.61,129.26,133.2,156.55,166.27,157.96,154.41,149.71,135.98,124.72,109.95,9.51
MTR_000090,TX_QC_BAGONG_PAGASA_001,residential,"Bagong Pag-asa, Quezon City",14.657996079034058,121.05254162784581,263.46,278.84,302.91,338.59,367.72,376.72,406.91,389.4,352.48,323.78,295.85,258.5,11.12
MTR_000091,TX_QC_BAGONG_PAGASA_001,residential,"Bagong Pag-asa, Quezon City",14.65784372700275,121.05214475676779,217.08,220.27,246.91,267.71,312.33,338.45,324.9,311.23,288.89,276.73,253.6,236.38,5.0
MTR_000092,TX_QC_BAGONG_PAGASA_001,industrial,"Bagong Pag-asa, Quezon City",14.653124089404644,121.03874712704523,4959.55,5604.94,5753.6,6199.8,6850.53,7759.61,7680.34,7672.18,7392.05,6439.15,5889.12,5557.15,532.4
MTR_000093,TX_QC_BAGONG_PAGASA_001,residential,"Bagong Pag-asa, Quezon City",14.64078402464587,121.05236780443131,151.71,151.0,161.52,180.11,190.3,217.62,222.57,209.1,195.44,186.5,158.8,152.32,13.52
MTR_000094,TX_QC_BAGONG_PAGASA_001,residential,"Bagong Pag-asa, Quezon City",14.644344707923372,121.0528274727793,363.01,358.26,377.96,433.52,492.22,512.94,550.11,517.18,506.49,446.96,408.36,368.63,9.26
MTR_000095,TX_QC_BAGONG_PAGASA_001,residential,"Bagong Pag-asa, Quezon City",14.65538481590713,121.05293814416567,478.51,482.06,543.51,567.99,632.27,677.37,706.37,698.62,645.55,600.92,545.74,456.77,13.04
MTR_000096,TX_QC_BAGONG_PAGASA_001,residential,"Bagong Pag-asa, Quezon City",14.650133257688461,121.04331697978303,241.04,255.61,274.1,326.94,359.45,357.94,380.95,387.46,336.35,321.69,292.38,272.95,8.4
MTR_000097,TX_QC_BAGONG_PAGASA_001,industrial,"Bagong Pag-asa, Quezon City",14.647787341129014,121.04683421884491,4009.08,4083.94,4509.03,4869.09,5630.05,5731.71,5763.69,5882.86,5698.26,4893.77,4667.16,4250.22,518.05
MTR_000098,TX_QC_BAGONG_PAGASA_001,residential,"Bagong Pag-asa, Quezon City",14.640208805852689,121.03890256342999,453.25,466.63,491.98,558.4,599.81,632.98,676.93,674.08,611.63,572.63,513.76,460.29,14.92
MTR_000099,TX_QC_BAGONG_PAGASA_001,residential,"Bagong Pag-asa, Quezon City",14.64391616485214,121.05007540293103,178.6,176.17,198.56,220.5,236.32,259.55,270.14,243.2,233.45,208.41,188.73,173.6,6.48
MTR_000100,TX_QC_BAGONG_PAGASA_001,residential,"Bagong Pag-asa, Quezon City",14.657884231865253,121.04681062662517,345.0,347.56,373.88,415.69,434.89,477.0,514.01,459.81,431.53,402.81,375.9,353.25,5.34
MTR_000101,TX_QC_BAHAY_TORO_001,residential,"Bahay Toro, Quezon City",14.645014980183445,121.03466101771436,244.79,238.82,271.17,314.31,327.54,353.12,365.05,341.6,331.28,302.9,262.53,256.12,11.61
MTR_000102,TX_QC_BAHAY_TORO_001,residential,"Bahay Toro, Quezon City",14.650870124858942,121.03689781484186,190.48,199.27,225.99,242.28,261.21,289.85,292.53,288.73,263.43,259.17,214.77,200.39,12.27
MTR_000103,TX_QC_BAHAY_TORO_001,residential,"Bahay Toro, Quezon City",14.65178366005218,121.03914489875068,295.94,322.74,335.68,391.63,427.39,466.52,231.86,228.41,227.28,196.71,173.13,173.76,10.38
MTR_000104,TX_QC_BAHAY_TORO_001,commercial,"Bahay Toro, Quezon City",14.63821422490991,121.04287713220523,1251.9,1208.8,1324.02,1465.87,1668.13,1741.39,898.44,929.15,883.44,816.14,696.87,619.51,144.19
MTR_000105,TX_QC_BAHAY_TORO_001,commercial,"Bahay Toro, Quezon City",14.640964158078654,121.04215507917881,1167.68,1202.71,1326.39,1438.05,1628.42,1633.09,1686.87,860.68,832.48,767.26,683.37,619.21,135.14
MTR_000106,TX_QC_BAHAY_TORO_001,commercial,"Bahay Toro, Quezon City",14.653789574344344,121.03529718459512,652.71,713.46,761.1,865.31,939.79,999.62,1062.6,1023.64,934.12,826.82,736.08,729.94,66.52
MTR_000107,TX_QC_BAHAY_TORO_001,residential,"Bahay Toro, Quezon City",14.642420068119767,121.04489620203204,279.94,282.91,302.49,356.65,390.08,411.51,419.71,418.36,375.08,353.56,304.53,297.95,8.86
MTR_000108,TX_QC_BAHAY_TORO_001,residential,"Bahay Toro, Quezon City",14.647986405544227,121.04946297598273,174.68,188.54,204.65,229.05,253.07,15.26,9.48,29.02,15.88,5.04,17.85,6.55,12.6
MTR_000109,TX_QC_BAHAY_TORO_001,residential,"Bahay Toro, Quezon City",14.640319612147183,121.04785964354467,149.72,160.72,177.31,188.26,214.82,224.62,235.61,237.16,215.06,189.91,178.33,156.88,5.35
MTR_000110,TX_QC_BAHAY_TORO_001,residential,"Bahay Toro, Quezon City",14.64381628839709,121.0376385357372,221.86,224.41,230.18,268.58,294.03,325.04,332.56,321.62,304.22,270.89,243.39,218.15,9.42
MTR_000111,TX_QC_BAHAY_TORO_001,industrial,"Bahay Toro, Quezon City",14.65512765342304,121.04491081423598,6100.89,6442.58,6808.77,7806.14,8293.72,8315.94,7968.95,7023.8,5639.57,4705.06,3554.77,2666.02,546.38
MTR_000112,TX_QC_BAHAY_TORO_001,commercial,"Bahay Toro, Quezon City",14.656573833325334,121.04590639649592,391.07,439.66,443.57,525.9,557.53,584.28,598.79,602.01,588.64,515.72,461.92,417.84,177.87
MTR_000113,TX_QC_BAHAY_TORO_001,commercial,"Bahay Toro, Quezon City",14.649552129488455,121.0462946344497,312.35,319.94,367.73,416.99,427.56,477.48,460.7,476.25,427.13,412.78,345.01,329.61,159.97
MTR_000114,TX_QC_BAHAY_TORO_001,commercial,"Bahay Toro, Quezon City",14.64776980948017,121.04780057898638,1664.39,1627.98,1878.34,2122.83,2298.41,2356.72,2397.87,2277.81,2290.58,2138.05,1902.06,1623.0,56.14
MTR_000115,TX_QC_BAHAY_TORO_001,residential,"Bahay Toro, Quezon City",14.646147306988748,121.04000329515755,256.65,280.89,287.91,318.6,376.32,404.82,395.6,377.5,365.38,336.72,302.61,282.3,9.65
MTR_000116,TX_QC_BAHAY_TORO_001,residential,"Bahay Toro, Quezon City",14.646372560074946,121.04521540691741,339.77,355.39,368.3,402.26,443.11,467.48,499.44,477.85,459.14,398.49,374.03,352.34,10.26
MTR_000117,TX_QC_BAHAY_TORO_001,residential,"Bahay Toro, Quezon City",14.638085952521655,121.04597474779221,144.16,157.5,165.14,188.58,207.07,220.54,211.19,220.51,205.62,180.66,158.27,151.04,5.28
MTR_000118,TX_QC_BAHAY_TORO_001,commercial,"Bahay Toro, Quezon City",14.654981686399616,121.0413087451196,1176.89,1241.43,1365.18,1528.48,1567.44,1670.44,1751.03,1686.53,1549.28,1533.92,1343.47,1239.55,193.99
MTR_000119,TX_QC_BAHAY_TORO_001,commercial,"Bahay Toro, Quezon City",14.641906517502894,121.03948109171698,1127.22,1138.68,1185.81,1351.07,1464.63,1660.85,1626.47,1657.39,1464.03,1410.16,1250.16,1169.39,118.58
MTR_000120,TX_QC_BAHAY_TORO_001,residential,"Bahay Toro, Quezon City",14.641288195643819,121.04145690752168,249.39,260.25,299.91,304.68,339.11,358.71,395.68,393.55,360.02,333.77,300.46,270.0,11.67
MTR_000121,TX_LASPINAS_ILAYA_001,industrial,"Ilaya, Las Piñas",14.473329553058443,120.97289950099197,2093.02,2168.49,2462.63,2495.2,2993.37,2966.59,3208.08,3090.12,2745.3,2511.1,2281.5,2133.22,225.34
